tweet_id,user_id,user_pseudo,user_name,date_and_time,content,nb_replies,nb_retweets,nb_jaime
1102703019987222528,796392937,HarrisenLM,Harrisen Larner-Main,14:51 - 4 mars 2019,"So happy to finally announce my battle for @thevoiceuk to stay on team @ollymurs is this Saturday the 9th March, 8pm ITV. Who do you think my opponent will be??? #westsidesuperman #thevoiceuk #sing #guitar #singersongwriter #ollymurs",4,7,4
1102694273013727232,37805795,say_naja,Nasia Rená,14:16 - 4 mars 2019,"Maaaaaaaaaaaan.... World, please keep @RealSirTomJones safe! He is a treasure! @IAMJHUD @thevoiceuk #ThisIsAMansWorld #BlowJHudBlow #TomJones #JenniferHudson #TheVoiceUK",0,0,0
1102683561864372224,131035615,grahamstan,Larry D Woodard,13:33 - 4 mars 2019,#JenniferHudson and #TomJones took on the battle of the sexes as a #VoiceBattle on #TheVoiceUK It was awesome! (Spoiler alert...Jennifer took him) ,0,0,0
1102682236833415168,1081259051470725120,thisismoya,MOYA Official,13:28 - 4 mars 2019,"What a night this was! Battling this powerhouse of a woman bethzienna !! Loved every minute of this performance, let’s go KNOCKOUTS!  #battle #teamjhud #thevoiceuk @iamjhud  . .… https://www.instagram.com/p/BumfbRLB-zu/?utm_source=ig_twitter_share&igshid=1ntgjc5eaj4t6 …",2,0,1
1102668028347629569,4431440237,__kofiyeboah,Kofi,12:31 - 4 mars 2019,So glad Emmanuel Smith made it through the KO stage of #TheVoiceUK .  to the !,0,0,0
1102664438077931521,29484376,giffgaff,giffgaff | The mobile network run by you,12:17 - 4 mars 2019,"Keep the faith, Dibya, your wig might fly back to you, boomerang-style, if the Coaches reel off another fine duet like that. Our fingers and ears are crossed. #TheVoiceUK",0,0,1
1102655403970699264,29484376,giffgaff,giffgaff | The mobile network run by you,11:41 - 4 mars 2019,"We like your honesty, Patricia, and we have to agree. There's a double-shot of generosity flowing in both directions in this duet, isn't there? A feast to say the least. #TheVoiceUK",0,0,1
1102652411339001856,29484376,giffgaff,giffgaff | The mobile network run by you,11:29 - 4 mars 2019,"We're quite partial ourselves, as you know, Janice. We especially love the Battles where it's less of a face-off and more of a mutual love-in. And there have been plenty of those so far. Hurray. #TheVoiceUK",0,0,1
1102651884261785600,1053432535,ange_patricia,Patricia Ange,11:27 - 4 mars 2019,Time for a music break  thevoiceuk I have to honestly state that I like #TheVoiceUK much more than the regular. It has to do with the respect that the judges give to each other something… https://www.instagram.com/p/BumRZWMF6Q-/?utm_source=ig_twitter_share&igshid=n7gc4wnyhlch …,1,0,0
1102637497358663680,29484376,giffgaff,giffgaff | The mobile network run by you,10:30 - 4 mars 2019,"You're never too late to catch up, Carrie. Besides, we envy you. You've got some pure fire in store. #TheVoiceUK",1,0,0
